,0
71,"['best', 'shannon', 'minnie', 'driver', 'mary', 'mccormack', 'living', 'london', 'find', 'battle', 'season', 'decide', 'blackmail', 'bank', 'heist', 'neighborhood', 'reporting', 'crime', 'police', 'refuse', 'play', 'new', 'competition', 'give', 'demand', 'gang', 'mason', 'kevin', 'kerrigan', 'sir', 'michael', 'gambon', 'start', 'playing', 'dirty', 'threaten', 'violence', 'counterfeit', 'money', 'effort', 'throw', 'course', 'counter', 'hurt', 'innocent', 'bystander', 'kooky', 'use', 'friendship', 'empower', 'lure', 'harden', 'risky', 'trap']"
72,"['misty', 'morning', 'liz', 'dunn', 'stumble', 'road', 'school', 'help', 'psychologist', 'get', 'reveal', 'story', 'month', 'rebellious', 'mike', 'frankie', 'geoff', 'try', 'ditch', 'field', 'trip', 'wales', 'nerd', 'martin', 'allow', 'stay', 'old', 'war', 'bunker', 'condition', 'friend', 'go', 'party', 'great', 'fun', 'doesnt', 'return', 'let', 'hope', 'pray', 'someone', 'find']"
73,"['good', 'job', 'friend', 'secure', 'relationship', 'day', 'falls', 'perfect', 'life', 'means', 'nothing', 'able', 'control', 'reach', 'start', 'going', 'group', 'therapy', 'suffering', 'various', 'trauma', 'eclectic', 'decide', 'take', 'search', 'way', 'check', 'place', 'complete', 'anonymity', 'wake', 'different', 'person']"
74,"['famous', 'symbologist', 'trail', 'tie', 'great', 'dante', 'langdon', 'italian', 'hospital', 'amnesia', 'sienna', 'doctor', 'hope', 'help', 'recover', 'race', 'europe', 'clock', 'stop', 'madman', 'unleash', 'global', 'virus', 'wipe', 'half', 'population']"
75,"['movie', 'base', 'life', 'revere', 'british', 'writer', 'philosopher', 'iris', 'murdoch', 'dame', 'judi', 'dench', 'story', 'unlikely', 'endure', 'love', 'young', 'academic', 'teaching', 'philosophy', 'oxford', 'kate', 'winslet', 'falls', 'fellow', 'professor', 'john', 'bayley', 'hugh', 'bonneville', 'man', 'awkwardness', 'seem', 'stark', 'opposition', 'spirit', 'self', 'confidence', 'future', 'wife', 'unfold', 'time', 'see', 'older', 'jim', 'forty', 'enjoy', 'charismatic', 'individualistic', 'personality', 'portray', 'vibrant', 'woman', 'great', 'intellect', 'contrast', 'disease', 'ravage', 'mind', 'reduce', 'mere', 'vestige', 'former', 'unable', 'perform', 'simple', 'reliant', 'frustrate', 'devote', 'husband']"
76,"['george', 'passive', 'expressionless', 'nigerian', 'buffalo', 'airport', 'meet', 'family', 'arrange', 'marry', 'late', 'go', 'falls', 'traveling', 'get', 'wedding', 'alicia', 'latin', 'going', 'boyfriend', 'see', 'smite', 'happenstance', 'design', 'gerard', 'romantic', 'manic', 'frenchman', 'path', 'alicias', 'put', 'seize', 'chance', 'happen', 'jump', 'tomorrow', 'take', 'fate', 'custom']"
77,"['jack', 'dodd', 'sir', 'caine', 'london', 'enjoy', 'pint', 'fifty', 'die', 'live', 'smile', 'face', 'watching', 'horse', 'race', 'bet', 'borrow', 'money', 'final', 'request', 'last', 'scatter', 'sea', 'margate', 'movie', 'follow', 'ray', 'bob', 'lenny', 'david', 'vic', 'tom', 'courtenay', 'son', 'vince', 'winstone', 'journey', 'way', 'life', 'wife', 'amy', 'dame', 'helen', 'mirren']"
78,"['young', 'tedious', 'night', 'meet', 'work', 'café', 'sean', 'hasnt', 'girlfriend', 'vincent', 'everybody', 'lenny', 'afraid', 'ask', 'girl', 'date', 'jody', 'cant', 'admit', 'fire', 'time']"
79,"['younger', 'boy', 'falls', 'tragic', 'girl', 'manipulate', 'older', 'russia']"
80,"['set', 'late', 'luzhin', 'defence', 'story', 'shambling', 'chess', 'grand', 'master', 'arrive', 'italian', 'play', 'match', 'life', 'find', 'love', 'discover', 'prodigious', 'talent', 'boyhood', 'overshadow', 'failing', 'marriage', 'luzhins', 'lyrical', 'passion', 'become', 'refuge', 'render', 'real', 'world', 'phantom', 'family', 'suitable', 'comte', 'draw', 'erratic', 'genius', 'glimpse', 'obsession', 'equip', 'deal', 'collide', 'tragic', 'effect']"
81,"['work', 'scrounger', 'robert', 'martin', 'life', 'dysfunctional', 'family', 'suffering', 'wife', 'accident', 'prone', 'son', 'pregnant', 'teenage', 'daughter', 'shabby', 'house', 'next', 'door', 'giant', 'shopping', 'center', 'london', 'suburb', 'hell', 'winning', 'dream', 'holiday', 'fail', 'win', 'competition', 'flip', 'elderly', 'cellar']"
82,"['growing', 'isle', 'wight', 'marina', 'make', 'childhood', 'pact', 'friend', 'trouble', 'unpredictable', 'glamorous', 'father', 'valium', 'addict', 'stays', 'constant', 'life', 'divorce', 'experimental', 'fashionable', 'self', 'destruction', 'frustration', 'protective', 'mother', 'nag', 'insecurity', 'beautiful', 'possessive', 'best', 'hold', 'secret', 'increase', 'passion', 'brother', 'roll', 'girl', 'experience', 'everything', 'offer', 'sex', 'love', 'loss', 'rock', 'friendship', 'equal', 'begin', 'feel', 'trap']"
83,"['disgrace', 'ex', 'england', 'captain', 'danny', 'mean', 'machine', 'meehan', 'jail', 'assault', 'police', 'whilst', 'doesnt', 'recieve', 'celebrity', 'status', 'world', 'number', 'many', 'barrage', 'letting', 'country', 'crucial', 'cup', 'game', 'keep', 'head', 'opportunity', 'forget', 'everything', 'change', 'life', 'chance', 'put', 'evil', 'lead', 'whole', 'prison']"
84,"['manager', 'england', 'national', 'football', 'succumb', 'heart', 'attack', 'search', 'replacement', 'seem', 'qualify', 'position', 'good', 'sense', 'turn', 'responsibility', 'falls', 'mike', 'bassett', 'scruffy', 'loud', 'mouth', 'claim', 'fame', 'leading', 'undistinguished', 'team', 'league', 'championship', 'insist', 'win', 'world', 'cup', 'leadership', 'replace', 'star', 'player', 'gift', 'footballer', 'develop', 'drinking', 'problem', 'hire', 'time', 'car', 'salesman', 'assistant', 'stun', 'poland', 'belgium', 'go', 'favorite', 'press', 'hate', 'hope', 'whip', 'shape', 'subject', 'high', 'tech', 'training', 'eccentric', 'dr', 'shoegaarten', 'injure', 'help', 'bassetts', 'ineptitude', 'manage', 'tournament', 'group', 'opponent', 'turkey', 'lose', 'final', 'game', 'rio', 'turning', 'bad', 'luck']"
85,"['powerful', 'dynasty', 'head', 'charismatic', 'manipulative', 'father', 'falls', 'hand', 'criminal', 'empire', 'corrupt', 'power', 'hungry', 'kath', 'brothel', 'tracy', 'own', 'soccer', 'team', 'jo', 'former', 'junkie', 'prostitute', 'reject', 'inheritance', 'pitting']"
86,"['young', 'journalist', 'find', 'true', 'identity', 'reclusive', 'recording', 'artist', 'dark', 'secret']"
87,"['glasgow', 'toni', 'cocozza', 'age', 'lounge', 'singer', 'repertoire', 'sinatra', 'back', 'bill', 'aging', 'piano', 'player', 'friend', 'big', 'local', 'television', 'talent', 'show', 'time', 'mob', 'boss', 'decide', 'great', 'entertainment', 'invite', 'guest', 'casino', 'irene', 'cigarette', 'girl', 'get', 'odd', 'job', 'chisolm', 'number', 'audition', 'go', 'tonis', 'future', 'uncertain', 'thing', 'lead', 'reality', 'turning', 'going']"
88,"['unidentified', 'country', '18th', 'century', 'europe', 'inherit', 'throne', 'guilty', 'family', 'learn', 'rightful', 'heir', 'teach', 'hate', 'reject', 'love', 'keep', 'seclusion', 'protect', 'spying', 'household', 'sight', 'suggest', 'obvious', 'happy', 'ending', 'get', 'enough', 'talk', 'embark', 'series']"
89,"['manchester', 'cambridge', 'educate', 'tony', 'wilson', 'granada', 'tv', 'presenter', 'sex', 'gig', 'inspire', 'pivotal', 'moment', 'music', 'history', 'friend', 'set', 'record', 'label', 'factory', 'signing', 'joy', 'division', 'go', 'become', 'new', 'order', 'happy', 'seminal', 'time', 'tale', 'larger', 'life', 'birth', 'famous', 'dance', 'world', 'hacienda', 'mecca', 'studio', 'depicting', 'heritage', 'early', 'comedy', 'vibrancy', 'make', 'mad', 'chester', 'place', 'like']"
90,"['animal', 'invade', 'laboratory', 'intention', 'release', 'undergo', 'experimentation', 'infect', 'virus', 'cause', 'rage', 'naive', 'ignore', 'scientist', 'keep', 'lock', 'disastrous', 'twenty', 'protagonist', 'jim', 'coma', 'abandon', 'hospital', 'begin', 'seek', 'anyone', 'find', 'london', 'desert', 'living', 'soul', 'finding', 'church', 'become', 'inhabit', 'zombie', 'intent', 'demise', 'run', 'life', 'selena', 'mark', 'rescue', 'horde', 'bring', 'date', 'mass', 'carnage', 'horror', 'apart', 'tale', 'survival', 'heroics', 'nice', 'subtext', 'savage', 'nature']"
91,"['year', 'old', 'marcus', 'brewer', 'life', 'depress', 'single', 'mother', 'fiona', 'beat', 'respective', 'make', 'happy', 'cause', 'grief', 'perceive', 'different', 'self', 'profess', 'weird', 'dont', 'want', 'hang', 'target', 'bullying', 'part', 'fact', 'speak', 'realize', 'thirty', 'freeman', 'slacker', 'live', 'write', 'deceased', 'work', 'day', 'solitary', 'man', 'first', 'priority', 'come', 'idea', 'dating', 'selfish', 'carnal', 'capacity', 'meet', 'will', 'suzie', 'friend', 'try', 'escape', 'date', 'infiltrate', 'much', 'chagrin', 'begin', 'nuisance', 'someone', 'need', 'guidance', 'navigate', 'adolescence', 'dealing', 'suicidal', 'small', 'provide', 'direction', 'able', 'show', 'become', 'real', 'adult']"
92,"['aka', 'story', 'disaffect', 'search', 'love', 'status', 'identity', 'britain', 'year', 'old', 'dean', 'handsome', 'bright', 'hamper', 'working', 'class', 'family', 'include', 'abusive', 'father', 'order', 'make', 'something', 'assume', 'manage', 'high', 'society', 'decadent', 'new', 'world', 'meet', 'host', 'david', 'older', 'gay', 'man', 'desire', 'benjamin', 'young', 'hustler', 'texas', 'find', 'place', 'aristocracy', 'living', 'much', 'willing', 'sacrifice', 'pull', 'charade', 'present', 'simultaneous']"
93,"['ali', 'g', 'sacha', 'baron', 'cohen', 'become', 'pawn', 'evil', 'chancellor', 'david', 'plot', 'overthrow', 'prime', 'minister', 'great', 'britain', 'sir', 'michael', 'gambon', 'bringing', 'embrace', 'nation', 'voice', 'youth', 'realness', 'making', 'government', 'popular']"
94,"['penny', 'love', 'partner', 'taxi', 'driver', 'phil', 'run', 'dry', 'gentle', 'philosophical', 'guy', 'works', 'checkout', 'supermarket', 'daughter', 'rachel', 'clean', 'home', 'elderly', 'son', 'rory', 'unemployed', 'aggressive', 'joy', 'go', 'phils', 'life', 'unexpected', 'tragedy', 'bring', 'rediscover', 'nothing', 'set', 'working', 'class', 'housing', 'estate', 'long', 'weekend', 'tell', 'range', 'become', 'involve', 'family', 'experience', 'emotional', 'journey']"
95,"['imperfect', 'life', 'reveal', 'unloved', 'funeral']"
96,"['kaleidoscope', 'color', 'culture', 'clash', 'indian', 'family', 'london', 'raise', 'soccer', 'playing', 'daughter', 'traditional', 'way', 'tarty', 'elder', 'sister', 'pinky', 'prepare', 'wedding', 'lifetime', 'cooking', 'perfect', 'jess', 'dream', 'play', 'hero', 'david', 'beckham', 'unorthodox', 'ambition', 'reveal', 'protect', 'holding', 'force', 'make', 'choice', 'tradition', 'beloved', 'sport', 'decide', 'let', 'chase', 'dreamand', 'ball']"
97,"['western', 'front', 'group', 'british', 'company', 'reach', 'forward', 'german', 'trench', 'foggy', 'night', 'capture', 'soldier', 'advise', 'evil', 'force', 'kill', 'leave', 'place', 'private', 'charlie', 'shakespeare', 'listen', 'help', 'prisoner', 'supernatural', 'make', 'insane']"
98,"['pierce', 'brosnan', 'give', 'last', 'mission', 'bond', 'starting', 'north', 'korea', 'betray', 'capture', 'fourteen', 'set', 'trade', 'zao', 'rick', 'yune', 'world', 'track', 'get', 'catch', 'scheme', 'send', 'millionaire', 'gustav', 'toby', 'stephen', 'mi6', 'agent', 'know', 'miranda', 'frost', 'rosamund', 'pike', 'posing', 'friend', 'invite', 'presentation', 'hold', 'found', 'space', 'project', 'huge', 'laser', 'beam', 'stop', 'madman', 'fellow', 'american', 'jinx', 'johnson', 'halle', 'berry', 'reveal']"
99,"['america', 'tribe', 'call', 'true', 'knot', 'travel', 'search', 'sustenance', 'look', 'harmless', 'old', 'married', 'rv', 'dan', 'torrance', 'know', 'tween', 'abra', 'stone', 'learn', 'quasi', 'immortal', 'living', 'steam', 'shining', 'produce', 'torture', 'death', 'haunt', 'overlook', 'hotel', 'spend', 'horrific', 'childhood', 'year', 'drifting', 'desperate', 'shed', 'legacy', 'despair', 'alcoholism', 'violence', 'settle', 'new', 'hampshire', 'town', 'aa', 'community', 'job', 'nursing', 'home', 'remnant', 'power', 'provide', 'crucial', 'final', 'comfort', 'dying', 'aid', 'prescient', 'cat', 'become', 'doctor', 'sleep', 'evanescent', 'spectacular', 'gift', 'bright', 'see', 'battle', 'abras', 'soul', 'survival']"
100,"['british', 'squad', 'sent', 'training', 'mission', 'scotland', 'special', 'ignore', 'childish', 'campfire', 'hear', 'area', 'continue', 'come', 'bloody', 'remains', 'fierce', 'howling', 'pitching', 'night', 'sky', 'wounded', 'make', 'escape', 'running', 'zoologist', 'name', 'megan', 'know', 'begin', 'thought', 'turn', 'battle', 'life', 'unlikely', 'expect']"
101,"['frank', 'perry', 'institutionalize', 'convict', 'fourteen', 'life', 'sentence', 'parole', 'estrange', 'daughter', 'ill', 'determine', 'make', 'peace', 'late', 'develop', 'ingenious', 'escape', 'plan', 'recruit', 'dysfunctional', 'band', 'escapist', 'unique', 'require', 'daring', 'unite', 'desire', 'hell', 'hole', 'existence', 'much', 'action', 'take', 'place', 'underground', 'subterranean', 'london']"
102,"['south', 'asian', 'ramu', 'gupta', 'fascinate', 'western', 'movie', 'want', 'american', 'star', 'dancer', 'friend', 'vijay', 'rao', 'fabulous', 'life', 'manhattan', 'penthouse', 'apartment', 'move', 'home', 'delhi', 'live', 'dream', 'arrival', 'learn', 'vijays', 'nothing', 'mention', 'driving', 'cab', 'living', 'run', 'cramp', 'top', 'floor', 'fellow', 'fourth', 'nonetheless', 'chance', 'prove', 'entertainment', 'business', 'ramus', 'many', 'include', 'stumble', 'porn', 'cant', 'get', 'setting', 'working', 'waiter', 'least', 'earn', 'money', 'wait', 'job', 'private', 'theme', 'birthday', 'party', 'lost', 'directionless', 'socialite', 'name', 'lexi', 'organize', 'overbear', 'mother', 'chantal', 'legitimate', 'acting', 'ask', 'fill', 'last', 'minute', 'incapacitate', 'swami', 'bu', 'dance', 'channel', 'sex', 'advice', 'given', 'sharonna', 'co', 'information', 'hit', 'found', 'first', 'time', 'help', 'spread', 'word', 'guru', 'knowing', 'turn', 'believing', 'asking', 'career', 'agree', 'mentor', 'condition', 'divulge', 'teach', 'tell', 'anyone', 'innermost', 'way', 'cope', 'double', 'firefighter', 'fiancé', 'rusty', 'catholic', 'shari', 'innocent', 'ie', 'virginal', 'substitute', 'public', 'school', 'teacher', 'become', 'successful', 'pseudo', 'reconcile', 'success', 'fact', 'lie', 'burgeon', 'romantic', 'lied', 'betray', 'confidence']"
103,"['force', 'spend', 'summer', 'muggle', 'harry', 'daniel', 'radcliffe', 'get', 'real', 'shock', 'surprise', 'visitor', 'dobby', 'toby', 'house', 'warn', 'return', 'terrible', 'going', 'happen', 'decide', 'dobbys', 'warning', 'continue', 'arrange', 'schedule', 'strange', 'happening', 'hearing', 'mysterious', 'born', 'attack', 'message', 'scrawl', 'wall', 'blood', 'put', 'everyone', 'guard', 'chamber', 'open', 'beware']"
104,"['catherine', 'want', 'marry', 'jonathan', 'doesnt', 'trust', 'mysterious', 'new', 'neighbor', 'renée', 'put', 'touch', 'private', 'detective', 'jeremy', 'suggest', 'test', 'future', 'husband', 'attractive', 'young', 'isobel', 'task']"
105,"['laura', 'brown', 'julianne', 'pregnant', 'housewife', 'planning', 'party', 'husband', 'cant', 'stop', 'reading', 'novel', 'mrs', 'dalloway', 'clarissa', 'vaughan', 'meryl', 'streep', 'modern', 'woman', 'living', 'present', 'throw', 'friend', 'richard', 'ed', 'famous', 'author', 'dying', 'link', 'work', 'life', 'woolf', 'nicole', 'kidman', 'who', 'writing', 'mention']"
106,"['young', 'living', 'england', 'use', 'pseudonym', 'fine', 'fall', 'love', 'using', 'name', 'lead', 'comedy', 'mistake']"
107,"['february', 'shamshatoo', 'refugee', 'camp', 'north', 'west', 'frontier', 'province', 'pakistan', 'living', 'sub', 'human', 'soviet', 'union', 'invasion', 'usa', 'bombing', 'family', 'afghan', 'enayat', 'cousin', 'jamal', 'send', 'london', 'life', 'hire', 'coyote', 'smuggle', 'iran', 'turkey', 'italy', 'hide', 'journey', 'lock', 'container', 'pose', 'terrible', 'challenge']"
108,"['meet', 'travelling', 'north', 'separate', 'charlie', 'want', 'catch', 'man', 'steal', 'wife', 'vicente', 'try', 'escape', 'contract', 'castration', 'car', 'seek', 'sanctuary', 'isolate', 'building', 'home', 'strange', 'sect', 'whole', 'equilibrium', 'threaten', 'arrival', 'result', 'chaos']"
109,"['group', 'british', 'enbark', 'summoning', 'board', 'night', 'clubbing', 'someone', 'link', 'finish', 'demon', 'trap', 'world', 'way', 'banish', 'summon', 'die']"
110,"['mind', 'provoke', 'film', 'young', 'tragic', 'see', 'magdalene', 'asylum', 'many', 'run', 'force', 'laundry', 'hard', 'labor', 'exist', 'theocratic', 'catholic', 'ireland', 'fall', 'imprison', 'endure', 'agonize', 'long', 'harsh', 'working', 'system', 'leaf', 'drain', 'damage', 'bond', 'clear', 'way', 'convent', 'escape', 'twist', 'sister', 'bridget', 'running', 'wing', 'seem', 'limited']"
111,"['husband', 'miss', 'wwii', 'voluptuous', 'innkeeper', 'miranda', 'run', 'business', 'small', 'town', 'outside', 'venice', 'refuse', 'remarry', 'insist', 'waiting', 'lost', 'return', 'idle', 'promise', 'meantime', 'enjoy', 'keeping', 'affair', 'young', 'transporter', 'berto', 'watchful', 'eye', 'tony', 'secret', 'admirer', 'ample', 'supply', 'loss', 'search', 'perfect', 'substitute', 'inhibition', 'submit', 'season', 'erotic', 'period', 'year', 'end', 'lucky', 'standing', 'next', 'beautiful', 'juicy', 'prize', 'church']"
112,"['following', 'suicide', 'supermarket', 'clerk', 'morvern', 'callar', 'unpublished', 'novel', 'money', 'boyfriend', 'left', 'funeral', 'scotland', 'ibiza', 'close', 'friend', 'journey', 'series', 'internal', 'external', 'bring', 'light', 'grief', 'memory', 'freedom', 'desire']"
113,"['young', 'apply', 'live', 'isolate', 'house', 'whilst', 'move', 'film', 'numerous', 'reason', 'want', 'fame', 'money', 'adventure', 'prize', 'person', 'leaf', 'everyone', 'lose', 'ultimate', 'morality', 'test', 'dannys', 'beloved', 'grandfather', 'greed', 'overcome', 'love', 'skittish', 'emma', 'find', 'blood', 'pillow', 'stay', 'dark', 'secret', 'harbour', 'feeling', 'theyre', 'watch']"
114,"['young', 'charlie', 'hunnam', 'family', 'enjoy', 'comfortable', 'life', 'andrew', 'havill', 'die', 'left', 'penniless', 'sister', 'kate', 'romola', 'garai', 'mother', 'stella', 'gonet', 'venture', 'london', 'seek', 'help', 'uncle', 'ralph', 'christopher', 'plummer', 'ralphs', 'separate', 'sent', 'school', 'run', 'cruel', 'abusive', 'entertain', 'mr', 'wackford', 'jim', 'broadbent', 'nicholas', 'schoolmate', 'smike', 'jamie', 'bell', 'set', 'reunite', 'nickleby']"
115,"['midland', 'jimmy', 'living', 'glasgow', 'eking', 'hapless', 'petty', 'crook', 'day', 'see', 'old', 'family', 'friend', 'include', 'older', 'foster', 'sister', 'carol', 'boyfriendhis', 'buddy', 'charlie', 'wife', 'shirley', 'preteen', 'daughter', 'marlene', 'television', 'talk', 'show', 'baring', 'soul', 'national', 'audience', 'marriage', 'proposal', 'live', 'boyfriend', 'dek', 'answer', 'reason', 'head', 'reunite', 'past', 'humiliate', 'thrill', 'life', 'ensue', 'duel', 'get', 'catch', 'crossfire', 'meanwhile', 'come', 'looking', 'left', 'high', 'dry', 'latest', 'heist', 'abscond', 'money']"
