,0
75,"['film', 'home', 'life', 'revere', 'british', 'writer', 'philosopher', 'iris', 'murdoch', 'dame', 'judi', 'dench', 'story', 'unlikely', 'run', 'love', 'young', 'academic', 'education', 'philosophy', 'oxford', 'kate', 'winslet', 'return', 'boyfriend', 'professor', 'john', 'bayley', 'hugh', 'bonneville', 'world', 'awkwardness', 'seem', 'perfect', 'enemy', 'heart', 'self', 'trust', 'future', 'wife', 'open', 'time', 'find', 'former', 'jim', 'forty', 'charismatic', 'individualistic', 'personality', 'present', 'vibrant', 'woman', 'big', 'understanding', 'line', 'disease', 'devastate', 'head', 'contract', 'simple', 'shadow', 'old', 'unable', 'do', 'reliant', 'cross', 'pay', 'husband']"
76,"['george', 'peaceful', 'expressionless', 'nigerian', 'buffalo', 'airport', 'see', 'family', 'order', 'marry', 'former', 'get', 'return', 'trip', 'take', 'marriage', 'alicia', 'latin', 'break', 'boyfriend', 'find', 'smite', 'happenstance', 'intent', 'gerard', 'romantic', 'manic', 'frenchman', 'course', 'alicias', 'assume', 'chance', 'rise', 'tomorrow', 'fate', 'custom']"
77,"['jack', 'dodd', 'sir', 'caine', 'london', 'love', 'pint', 'fifty', 'break', 'live', 'smile', 'face', 'learn', 'horse', 'race', 'look', 'adopt', 'money', 'last', 'quest', 'spread', 'sea', 'margate', 'film', 'come', 'ray', 'bob', 'lenny', 'david', 'vic', 'tom', 'courtenay', 'son', 'vince', 'winstone', 'journey', 'way', 'life', 'wife', 'amy', 'dame', 'helen', 'mirren']"
78,"['young', 'tedious', 'night', 'see', 'turn', 'café', 'sean', 'hasnt', 'girl', 'vincent', 'everybody', 'lenny', 'afraid', 'involve', 'daughter', 'date', 'jody', 'cant', 'hold', 'attack', 'time']"
79,"['new', 'son', 'return', 'tragic', 'daughter', 'control', 'former', 'russia']"
80,"['set', 'former', 'luzhin', 'defense', 'story', 'shambling', 'chess', 'grand', 'professional', 'come', 'italian', 'meet', 'life', 'find', 'love', 'name', 'prodigious', 'gift', 'boyhood', 'shadow', 'bomb', 'marriage', 'luzhins', 'lyrical', 'get', 'resort', 'try', 'real', 'world', 'family', 'suitable', 'comte', 'run', 'erratic', 'star', 'glimpse', 'obsession', 'fit', 'care', 'clash', 'tragic', 'force']"
81,"['turn', 'scrounger', 'robert', 'martin', 'life', 'dysfunctional', 'family', 'lose', 'wife', 'accident', 'prone', 'son', 'pregnant', 'teenage', 'daughter', 'shabby', 'home', 'future', 'door', 'monster', 'betray', 'eye', 'london', 'suburb', 'hell', 'win', 'dream', 'vacation', 'break', 'rival', 'leaf', 'aged', 'cellar']"
82,"['get', 'isle', 'creature', 'marina', 'take', 'childhood', 'pact', 'friend', 'trouble', 'unpredictable', 'glamorous', 'father', 'valium', 'addict', 'continue', 'constant', 'life', 'divorce', 'experimental', 'fashionable', 'self', 'death', 'defeat', 'protective', 'mother', 'nag', 'insecurity', 'beautiful', 'possessive', 'best', 'secret', 'gain', 'love', 'brother', 'cast', 'daughter', 'everything', 'offer', 'sex', 'release', 'rock', 'friendship', 'match', 'find', 'trap']"
83,"['disgrace', 'ex', 'england', 'captain', 'danny', 'base', 'car', 'meehan', 'jail', 'assault', 'police', 'whilst', 'doesnt', 'recieve', 'fame', 'position', 'world', 'turn', 'many', 'barrage', 'rent', 'country', 'important', 'cup', 'game', 'save', 'head', 'chance', 'leave', 'everything', 'change', 'life', 'order', 'evil', 'lead', 'whole', 'prison']"
84,"['director', 'england', 'home', 'football', 'succumb', 'heart', 'attempt', 'search', 'replacement', 'seem', 'condition', 'side', 'good', 'sense', 'become', 'duty', 'return', 'mike', 'bassett', 'scruffy', 'loud', 'mouth', 'call', 'fame', 'top', 'undistinguished', 'team', 'league', 'title', 'insist', 'win', 'world', 'cup', 'leading', 'exchange', 'lead', 'player', 'gift', 'footballer', 'break', 'drinking', 'trouble', 'take', 'time', 'car', 'salesman', 'help', 'stun', 'poland', 'belgium', 'get', 'favorite', 'push', 'hate', 'hope', 'worst', 'cast', 'national', 'high', 'tech', 'coach', 'case', 'dr', 'shoegaarten', 'injure', 'bassetts', 'ineptitude', 'care', 'tournament', 'group', 'opponent', 'bomb', 'lose', 'last', 'game', 'rio', 'work', 'big', 'chance']"
85,"['powerful', 'dynasty', 'head', 'charismatic', 'manipulative', 'father', 'return', 'deal', 'criminal', 'empire', 'buy', 'force', 'hungry', 'kath', 'brothel', 'tracy', 'own', 'soccer', 'team', 'jo', 'old', 'addict', 'prostitute', 'refuse', 'inheritance', 'stone']"
86,"['young', 'journalist', 'find', 'true', 'identity', 'reclusive', 'show', 'artist', 'dark', 'secret']"
87,"['glasgow', 'toni', 'cocozza', 'age', 'lounge', 'singer', 'repertoire', 'sinatra', 'game', 'bill', 'piano', 'player', 'friend', 'big', 'local', 'tv', 'gift', 'show', 'time', 'pack', 'boss', 'decide', 'entertainment', 'receive', 'client', 'casino', 'irene', 'cigarette', 'daughter', 'take', 'left', 'job', 'chisolm', 'turn', 'audition', 'get', 'tonis', 'future', 'uncertain', 'affair', 'lead', 'world', 'work', 'break']"
88,"['unknown', 'country', '18th', 'century', 'europe', 'inherit', 'throne', 'guilty', 'family', 'take', 'true', 'heir', 'learn', 'hate', 'refuse', 'love', 'save', 'seclusion', 'protect', 'sight', 'home', 'mountain', 'intimate', 'obvious', 'happy', 'close', 'enough', 'talk', 'embark', 'series']"
89,"['manchester', 'cambridge', 'school', 'tony', 'wilson', 'granada', 'video', 'presenter', 'sex', 'gig', 'inspire', 'pivotal', 'second', 'music', 'story', 'friend', 'set', 'book', 'judge', 'factory', 'contract', 'joy', 'class', 'get', 'new', 'order', 'happy', 'seminal', 'time', 'heavy', 'life', 'birth', 'famous', 'dance', 'world', 'hacienda', 'mecca', 'studio', 'draw', 'heritage', 'former', 'comedy', 'vibrancy', 'take', 'crazy', 'chester', 'home', 'care']"
90,"['animal', 'invade', 'laboratory', 'design', 'going', 'undergo', 'experiment', 'infect', 'virus', 'case', 'passion', 'naive', 'cut', 'scientist', 'save', 'engage', 'fateful', 'twenty', 'friend', 'jim', 'coma', 'abandon', 'hospital', 'get', 'attempt', 'anyone', 'find', 'london', 'know', 'someone', 'church', 'live', 'zombie', 'spirit', 'dying', 'move', 'life', 'selena', 'cross', 'rescue', 'host', 'date', 'sight', 'carnage', 'horror', 'apart', 'story', 'survival', 'heroics', 'nice', 'subtext', 'fierce', 'nature']"
91,"['year', 'old', 'marcus', 'brewer', 'life', 'depress', 'single', 'mother', 'fiona', 'get', 'various', 'take', 'happy', 'case', 'grief', 'perceive', 'different', 'self', 'profess', 'weird', 'dont', 'want', 'attend', 'mark', 'bullying', 'part', 'fact', 'talk', 'make', 'thirty', 'freeman', 'loose', 'live', 'save', 'deceased', 'turn', 'day', 'sole', 'world', 'start', 'priority', 'mind', 'see', 'selfish', 'animal', 'capacity', 'will', 'suzie', 'friend', 'try', 'escape', 'date', 'infiltrate', 'much', 'chagrin', 'pain', 'someone', 'guidance', 'navigate', 'adolescence', 'share', 'suicidal', 'small', 'leave', 'focus', 'able', 'show', 'real', 'adult']"
92,"['aka', 'story', 'alien', 'search', 'love', 'position', 'identity', 'britain', 'year', 'old', 'dean', 'big', 'smart', 'bond', 'turn', 'family', 'include', 'abusive', 'father', 'order', 'take', 'something', 'strike', 'care', 'high', 'company', 'decadent', 'new', 'world', 'see', 'host', 'david', 'former', 'gay', 'desire', 'benjamin', 'young', 'hustler', 'texas', 'find', 'home', 'aristocracy', 'know', 'much', 'leave', 'sacrifice', 'commit', 'charade', 'face', 'simultaneous']"
93,"['ali', 'grand', 'sacha', 'power', 'cohen', 'get', 'pawn', 'evil', 'chancellor', 'david', 'game', 'overthrow', 'prize', 'minister', 'big', 'britain', 'sir', 'michael', 'gambon', 'land', 'embrace', 'part', 'young', 'reality', 'work', 'government', 'popular']"
94,"['penny', 'love', 'partner', 'taxi', 'driver', 'phil', 'move', 'dry', 'easy', 'philosophical', 'guy', 'turn', 'check', 'supermarket', 'daughter', 'rachel', 'white', 'family', 'aged', 'son', 'rory', 'unemployed', 'aggressive', 'joy', 'get', 'phils', 'life', 'unexpected', 'tragedy', 'rediscover', 'nothing', 'set', 'year', 'housing', 'land', 'long', 'weekend', 'tell', 'image', 'take', 'emotional', 'journey']"
95,"['imperfect', 'life', 'break', 'unloved', 'funeral']"
96,"['kaleidoscope', 'color', 'culture', 'encounter', 'indian', 'family', 'london', 'grow', 'soccer', 'daughter', 'traditional', 'way', 'tarty', 'senior', 'sister', 'pinky', 'train', 'marriage', 'life', 'fake', 'perfect', 'jess', 'dream', 'meet', 'hero', 'david', 'beckham', 'unorthodox', 'break', 'protect', 'agree', 'force', 'take', 'choice', 'tradition', 'love', 'play', 'decide', 'get', 'track', 'dreamand', 'globe']"
97,"['western', 'front', 'group', 'british', 'party', 'give', 'forward', 'german', 'trench', 'foggy', 'night', 'get', 'soldier', 'suggest', 'evil', 'force', 'kill', 'home', 'secret', 'charlie', 'shakespeare', 'mind', 'help', 'prisoner', 'supernatural', 'take', 'mad']"
98,"['pierce', 'brosnan', 'return', 'last', 'mission', 'bond', 'go', 'north', 'korea', 'shop', 'get', 'fourteen', 'set', 'deal', 'zao', 'rick', 'yune', 'world', 'lead', 'take', 'see', 'system', 'place', 'millionaire', 'gustav', 'toby', 'stephen', 'mi6', 'agent', 'love', 'miranda', 'freeze', 'rosamund', 'pike', 'beat', 'friend', 'receive', 'presentation', 'throw', 'huge', 'laser', 'ray', 'stop', 'madman', 'boyfriend', 'american', 'curse', 'johnson', 'halle', 'berry', 'break']"
99,"['america', 'tribe', 'name', 'true', 'knot', 'trip', 'search', 'living', 'see', 'harmless', 'old', 'married', 'rv', 'dan', 'torrance', 'love', 'tween', 'abra', 'rock', 'take', 'quasi', 'god', 'know', 'steam', 'struggle', 'get', 'torture', 'end', 'haunt', 'command', 'hotel', 'spend', 'terrible', 'childhood', 'year', 'cast', 'desperate', 'drop', 'legacy', 'despair', 'alcoholism', 'force', 'fall', 'new', 'hampshire', 'town', 'aa', 'community', 'job', 'hold', 'family', 'leave', 'important', 'last', 'comfort', 'break', 'attention', 'prescient', 'guy', 'doctor', 'rest', 'evanescent', 'dramatic', 'gift', 'smart', 'find', 'abras', 'someone', 'survival']"
100,"['british', 'team', 'place', 'coach', 'mission', 'scotland', 'special', 'cut', 'childish', 'campfire', 'try', 'country', 'stay', 'get', 'bloody', 'continue', 'violent', 'howling', 'deliver', 'night', 'sky', 'hurt', 'take', 'escape', 'move', 'zoologist', 'make', 'megan', 'love', 'believe', 'become', 'struggle', 'life', 'unlikely', 'look']"
101,"['frank', 'perry', 'charge', 'con', 'fourteen', 'life', 'time', 'word', 'estrange', 'daughter', 'ill', 'learn', 'take', 'peace', 'former', 'break', 'ingenious', 'escape', 'plan', 'raise', 'dysfunctional', 'set', 'escapist', 'unique', 'want', 'daring', 'join', 'desire', 'hell', 'trap', 'world', 'much', 'action', 'home', 'underground', 'subterranean', 'london']"
102,"['south', 'asian', 'ramu', 'gupta', 'charm', 'western', 'film', 'want', 'american', 'lead', 'dancer', 'friend', 'vijay', 'rao', 'fabulous', 'life', 'manhattan', 'penthouse', 'apartment', 'go', 'family', 'delhi', 'live', 'dream', 'arrival', 'take', 'vijays', 'nothing', 'mention', 'cab', 'know', 'move', 'cramp', 'top', 'base', 'boyfriend', 'fourth', 'nonetheless', 'chance', 'raise', 'entertainment', 'job', 'ramus', 'many', 'include', 'hit', 'porn', 'cant', 'do', 'turn', 'waiter', 'least', 'realize', 'money', 'look', 'secret', 'birthday', 'party', 'lost', 'directionless', 'socialite', 'make', 'lexi', 'prepare', 'overbear', 'mother', 'chantal', 'legitimate', 'work', 'involve', 'meet', 'last', 'hour', 'incapacitate', 'swami', 'bu', 'dance', 'line', 'sex', 'advice', 'open', 'sharonna', 'co', 'information', 'murder', 'get', 'start', 'time', 'help', 'spread', 'intelligence', 'guru', 'love', 'become', 'trust', 'demand', 'career', 'hold', 'mentor', 'term', 'break', 'learn', 'tell', 'anyone', 'innermost', 'way', 'cope', 'double', 'firefighter', 'fiancé', 'rusty', 'catholic', 'shari', 'free', 'ie', 'virginal', 'substitute', 'world', 'school', 'teacher', 'successful', 'fake', 'settle', 'success', 'fact', 'rest', 'burgeon', 'romantic', 'shop']"
103,"['force', 'spend', 'summer', 'muggle', 'harry', 'daniel', 'radcliffe', 'take', 'real', 'shock', 'surprise', 'visitor', 'dobby', 'toby', 'home', 'warn', 'return', 'terrible', 'break', 'chance', 'decide', 'dobbys', 'stay', 'order', 'schedule', 'strange', 'encounter', 'audience', 'secret', 'expect', 'attempt', 'message', 'scrawl', 'wall', 'blood', 'everyone', 'guard', 'chamber', 'open', 'mind']"
104,"['catherine', 'want', 'marry', 'jonathan', 'doesnt', 'trust', 'secret', 'new', 'neighbor', 'renée', 'order', 'disturb', 'detective', 'jeremy', 'intimate', 'try', 'future', 'husband', 'attractive', 'young', 'isobel', 'job']"
105,"['laura', 'brown', 'julianne', 'pregnant', 'housewife', 'plan', 'party', 'husband', 'cant', 'stop', 'understand', 'novel', 'mrs', 'dalloway', 'clarissa', 'vaughan', 'meryl', 'streep', 'modern', 'woman', 'know', 'face', 'make', 'friend', 'richard', 'ed', 'famous', 'writer', 'break', 'contact', 'turn', 'life', 'woolf', 'nicole', 'kidman', 'who', 'save', 'mention']"
106,"['young', 'know', 'england', 'use', 'pseudonym', 'fine', 'return', 'love', 'make', 'lead', 'comedy', 'mistake']"
107,"['february', 'shamshatoo', 'refugee', 'camp', 'north', 'west', 'frontier', 'state', 'pakistan', 'know', 'hero', 'human', 'soviet', 'join', 'invasion', 'usa', 'bombing', 'family', 'afghan', 'enayat', 'cousin', 'jamal', 'place', 'london', 'life', 'take', 'coyote', 'smuggle', 'iran', 'bomb', 'italy', 'hide', 'journey', 'engage', 'container', 'beat', 'terrible', 'challenge']"
108,"['see', 'trip', 'north', 'break', 'charlie', 'want', 'world', 'steal', 'wife', 'vicente', 'try', 'escape', 'cut', 'castration', 'car', 'attempt', 'refuge', 'isolate', 'make', 'family', 'strange', 'sect', 'whole', 'balance', 'threaten', 'arrival', 'result', 'chaos']"
109,"['group', 'british', 'enbark', 'summon', 'board', 'night', 'club', 'someone', 'contact', 'culture', 'monster', 'trap', 'world', 'way', 'bar', 'break']"
110,"['head', 'plague', 'film', 'young', 'tragic', 'find', 'magdalene', 'refuge', 'many', 'move', 'force', 'laundry', 'hard', 'task', 'live', 'theocratic', 'catholic', 'ireland', 'return', 'jail', 'run', 'agonize', 'long', 'harsh', 'turn', 'system', 'leaf', 'drain', 'wrong', 'bond', 'realize', 'way', 'convent', 'escape', 'pull', 'sister', 'bridget', 'wing', 'seem', 'special']"
111,"['husband', 'escape', 'wwii', 'voluptuous', 'host', 'miranda', 'move', 'job', 'small', 'town', 'remote', 'venice', 'refuse', 'remarry', 'insist', 'look', 'lost', 'return', 'dead', 'call', 'meanwhile', 'love', 'save', 'affair', 'young', 'transporter', 'berto', 'watchful', 'heart', 'tony', 'secret', 'friend', 'rich', 'add', 'release', 'search', 'perfect', 'substitute', 'inhibition', 'take', 'season', 'erotic', 'stop', 'year', 'end', 'golden', 'support', 'future', 'beautiful', 'blue', 'prize', 'church']"
112,"['come', 'suicide', 'supermarket', 'clerk', 'morvern', 'callar', 'unpublished', 'novel', 'money', 'boyfriend', 'give', 'funeral', 'scotland', 'ibiza', 'close', 'friend', 'journey', 'series', 'intimate', 'international', 'get', 'easy', 'grief', 'store', 'freedom', 'desire']"
113,"['young', 'give', 'live', 'isolate', 'home', 'whilst', 'go', 'film', 'numerous', 'cause', 'want', 'fame', 'money', 'chance', 'prize', 'someone', 'leaf', 'everyone', 'lose', 'ultimate', 'morality', 'try', 'dannys', 'love', 'grandfather', 'greed', 'master', 'skittish', 'emma', 'find', 'blood', 'pillow', 'stay', 'dark', 'secret', 'nurse', 'sense', 'theyre', 'learn']"
114,"['young', 'charlie', 'hunnam', 'family', 'love', 'easy', 'life', 'andrew', 'havill', 'break', 'give', 'penniless', 'sister', 'kate', 'romola', 'garai', 'mother', 'stella', 'gonet', 'venture', 'london', 'attempt', 'help', 'uncle', 'ralph', 'christopher', 'plummer', 'ralphs', 'place', 'school', 'move', 'brutal', 'abusive', 'nurse', 'mr', 'wackford', 'jim', 'broadbent', 'nicholas', 'classmate', 'smike', 'jamie', 'bell', 'set', 'reunite', 'nickleby']"
115,"['midland', 'jimmy', 'know', 'glasgow', 'eking', 'poor', 'little', 'turn', 'day', 'find', 'old', 'family', 'friend', 'include', 'former', 'foster', 'sister', 'carol', 'boyfriendhis', 'brother', 'charlie', 'wife', 'shirley', 'preteen', 'daughter', 'marlene', 'tv', 'talk', 'show', 'stop', 'someone', 'home', 'interview', 'marriage', 'proposal', 'live', 'boyfriend', 'dek', 'do', 'cause', 'head', 'reunite', 'past', 'humiliate', 'thrill', 'life', 'result', 'duel', 'take', 'see', 'crossfire', 'meanwhile', 'get', 'give', 'high', 'dry', 'heist', 'abscond', 'money']"
116,"['romantic', 'comedy', 'come', 'copenhagen', 'try', 'fall', 'sus', 'turn', 'beauty', 'clinic', 'live', 'italian', 'husband', 'tell', 'pregnant', 'affair', 'apartment', 'new', 'kitchen', 'installer', 'world', 'guy', 'life', 'childless', 'happy', 'lizzie', 'theyre', 'busy', 'train', 'take', 'small', 'daughter', 'burkina', 'fasu', 'result', 'ha', 'shock', 'time', 'niller', 'return', 'head', 'love']"
117,"['version', 'autobiography', 'pianist', 'extraordinary', 'true', 'story', 'world', 'survival', 'warsaw', 'wladyslaw', 'szpilman', 'finish', 'jewish', 'radio', 'place', 'change', 'war', 'ii', 'get', 'force', 'ghetto', 'break', 'family', 'process', 'reinhard', 'time', 'concentration', 'camp', 'going', 'several']"
118,"['old', 'trouble', 'past', 'dark', 'suburb', 'life', 'seem', 'set', 'rock', 'music', 'everything', 'try', 'operation', 'requiem', 'gothenburg', 'concert', 'hall', 'place', 'reel', 'beautiful', 'new', 'world', 'change', 'take', 'horrible', 'possible', 'course', 'come', 'professor', 'treacherous', 'meet', 'rest', 'dangerous', 'contact', 'married', 'director', 'go', 'katarina', 'ready', 'anything', 'realize', 'identity']"
119,"['tom', 'ripley', 'cool', 'urbane', 'wealthy', 'murderous', 'villa', 'veneto', 'luisa', 'harpsichord', 'encounter', 'girl', 'old', 'job', 'fellow', 'underworld', 'name', 'demand', 'ripleys', 'help', 'kill', 'rival', 'student', 'human', 'nature', 'start', 'game', 'become', 'mild', 'free', 'local', 'video', 'framer', 'murder', 'world', 'artisan', 'jonathan', 'trevanny', 'who', 'break', 'cancer', 'wife', 'young', 'son', 'small', 'give', 'defend', 'control', 'stop', 'conscience', 'concert']"
120,"['open', 'birth', 'child', 'time', 'happiness', 'rachel', 'dream', 'shatter', 'newborn', 'sister', 'break', 'night', 'sympathetic', 'convince', 'arent', 'seem', 'kidnap', 'sure', 'way', 'truth', 'hospital', 'threaten', 'dennis', 'betts', 'try', 'flee', 'ís', 'force', 'hide', 'car', 'go', 'daniel', 'rock', 'porter', 'reluctant', 'help', 'conscience', 'take', 'game', 'end', 'friend', 'annie', 'find', 'officer', 'personal', 'follow', 'race', 'nightscape', 'desperate', 'stay', 'step', 'loose', 'carry', 'disappearance', 'whole', 'lead', 'joanne', 'young', 'prostitute', 'leave', 'contact', 'pass', 'anyone', 'conspiracy', 'old', 'family', 'doctor', 'robert', 'barrum']"
